cycle,material_id
0,mp-759888
0,mp-1173426
0,mp-1197586
0,mp-1245080
0,mp-33302
0,mp-757773
0,mp-600096
0,mp-1218140
0,mp-531963
0,mp-1217197
0,mp-530644
0,mp-580799
0,mp-556290
0,mp-1244981
0,mp-1175354
0,mp-569318
0,mp-636525
0,mp-573150
0,mp-759094
0,mp-1245586
0,mp-1196569
0,mp-1209077
0,mp-3347
0,mp-2033
0,mp-1186507
0,mp-698670
0,mp-760180
0,mp-704488
0,mp-1245265
0,mp-1193573
0,mp-1245183
0,mp-684726
0,mp-1175363
0,mp-653758
0,mp-21836
0,mp-1409
0,mp-1204691
0,mp-752850
0,mp-556056
0,mp-2651
0,mp-1201949
0,mp-758739
0,mp-1182530
0,mp-758582
0,mp-560362
0,mp-2713752
0,mp-758426
0,mp-626161
0,mp-1245323
0,mp-684800
0,mp-680222
0,mp-1203966
0,mp-1104513
0,mp-723
0,mp-1638910
0,mp-24043
0,mp-626297
0,mp-1338404
0,mp-1228713
0,mp-1197508
0,mp-1245037
0,mp-1104276
0,mp-769296
0,mp-1326188
0,mp-1644001
0,mp-1204834
0,mp-1191011
0,mp-677724
0,mp-771772
0,mp-626406
0,mp-1042545
0,mp-1210056
0,mp-1197394
0,mp-531041
0,mp-2790
0,mp-28974
0,mp-674504
0,mp-21833
0,mp-33046
0,mp-1105617
0,mp-1179395
0,mp-1639930
0,mp-729893
0,mp-1244868
0,mp-4164
0,mp-581855
0,mp-698617
0,mp-1229024
0,mp-29832
0,mp-1245262
0,mp-1244964
0,mp-1244982
0,mp-1244957
0,mp-683675
0,mp-541338
0,mp-1244994
0,mp-1100983
0,mp-1229228
0,mp-849718
0,mp-851096
0,mp-1260352
0,mp-760009
0,mp-1177487
0,mp-861852
0,mp-1102681
0,mp-647275
0,mp-1194254
0,mp-851274
0,mp-1221354
0,mp-1245543
0,mp-1183033
0,mp-760173
0,mp-1246281
0,mp-1214139
0,mp-17023
0,mp-43
0,mp-1220655
0,mp-646669
0,mp-1178332
0,mp-554033
0,mp-563
0,mp-1201012
0,mp-1212218
0,mp-559617
0,mp-1245308
0,mp-17236
0,mp-647265
0,mp-685675
0,mp-849730
0,mp-779264
0,mp-724714
0,mp-1245123
0,mp-1643980
0,mp-29907
0,mp-774738
0,mp-1213358
0,mp-532477
0,mp-532104
0,mp-768114
0,mp-675472
0,mp-1244997
0,mp-556051
0,mp-1182247
0,mp-27309
0,mp-1203190
0,mp-775372
0,mp-1204948
0,mp-28703
0,mp-1106346
0,mp-1204718
0,mp-1244878
0,mp-772497
0,mp-1245023
0,mp-699378
0,mp-559219
0,mp-557024
0,mp-30518
0,mp-768833
0,mp-1175357
0,mp-14298
0,mp-1175359
0,mp-1219289
0,mp-1227887
0,mp-1210776
0,mp-685906
0,mp-684592
0,mp-626855
0,mp-698101
0,mp-1216367
0,mp-1220280
0,mp-1020361
0,mp-1245024
0,mp-559636
0,mp-1040979
0,mp-773059
0,mp-1245191
0,mp-1380716
0,mp-1244918
0,mp-16557
0,mp-287
0,mp-568060
0,mp-1245329
0,mp-1103182
0,mp-1213480
0,mp-1173610
0,mp-1104448
0,mp-1204044
0,mp-1245065
0,mp-570266
0,mp-1194978
0,mp-28305
0,mp-624196
0,mp-1210437
0,mp-569776
0,mp-684923
0,mp-760116
0,mp-1216020
0,mp-705564
0,mp-715035
0,mp-1190300
0,mp-29000
0,mp-754091
0,mp-1332293
0,mp-1199736
0,mp-766394
0,mp-685036
0,mp-678358
0,mp-1245190
0,mp-1195765
0,mp-1245086
0,mp-704406
0,mp-677628
0,mp-676365
0,mp-1196002
0,mp-3347222
0,mp-579963
0,mp-767791
0,mp-766653
0,mp-21256
0,mp-1245324
0,mp-17906
0,mp-1204439
0,mp-1195464
0,mp-1197621
0,mp-759887
0,mp-1178787
0,mp-1276479
0,mp-639512
0,mp-1101294
0,mp-638690
0,mp-686109
0,mp-530413
0,mp-765020
0,mp-1349371
0,mp-679967
0,mp-1175571
0,mp-626268
0,mp-1202605
0,mp-780140
0,mp-560348
0,mp-1245111
0,mp-1200594
0,mp-1201975
0,mp-1245059
0,mp-1183678
0,mp-1228506
0,mp-1182707
0,mp-685413
0,mp-27692
0,mp-1192500
0,mp-1245173
0,mp-559530
0,mp-29682
0,mp-757603
0,mp-683952
0,mp-759775
0,mp-28180
0,mp-1020024
0,mp-1226356
0,mp-559631
0,mp-1213798
0,mp-15380
0,mp-1244874
0,mp-1244970
0,mp-1205213
0,mp-1220629
0,mp-1217285
0,mp-29085
0,mp-1199085
0,mp-1977994
0,mp-1175449
0,mp-1178822
0,mp-1246831
0,mp-685341
0,mp-1245230
0,mp-698587
0,mp-1245076
0,mp-27892
0,mp-1196249
0,mp-770928
0,mp-1176383
0,mp-23671
0,mp-560101
0,mp-569405
0,mp-504760
0,mp-1244909
0,mp-778999
0,mp-1216445
0,mp-510604
0,mp-656852
0,mp-1219896
0,mp-1245141
0,mp-1217654
0,mp-1314
0,mp-605663
0,mp-1225241
0,mp-779024
0,mp-29611
0,mp-530670
0,mp-1245115
0,mp-570017
0,mp-581173
0,mp-683910
0,mp-779727
0,mp-625860
0,mp-1182020
0,mp-1204026
0,mp-581963
0,mp-766450
0,mp-1190732
0,mp-569111
0,mp-14673
0,mp-757304
0,mp-774217
0,mp-1175415
0,mp-560587
0,mp-1220890
0,mp-766481
0,mp-861842
0,mp-1188219
0,mp-568335
0,mp-567550
0,mp-648832
0,mp-1182260
0,mp-28905
0,mp-1244892
0,mp-645449
0,mp-626315
0,mp-1338829
0,mp-705563
0,mp-626293
0,mp-1201907
0,mp-1199204
0,mp-531687
0,mp-593
0,mp-558489
0,mp-1104073
0,mp-1193675
0,mp-1173831
0,mp-1105655
0,mp-683970
0,mp-1203081
0,mp-505570
0,mp-581655
0,mp-760809
0,mp-1221177
0,mp-1245047
0,mp-626267
0,mp-2675
0,mp-1199447
0,mp-1188069
0,mp-626563
0,mp-1245032
0,mp-767945
0,mp-2717
0,mp-1244926
0,mp-1244930
0,mp-769295
0,mp-1985
0,mp-1244947
0,mp-16061
0,mp-1203434
0,mp-530050
0,mp-1202492
0,mp-1175418
0,mp-1201738
0,mp-556437
0,mp-1018061
0,mp-30443
0,mp-579861
0,mp-758104
0,mp-1177621
0,mp-30297
0,mp-569026
0,mp-768961
0,mp-729904
0,mp-978989
0,mp-32895
0,mp-560608
0,mp-1209768
0,mp-1020123
0,mp-1245063
0,mp-28821
0,mp-1618
0,mp-685767
0,mp-780844
0,mp-1019892
0,mp-568525
0,mp-1042045
0,mp-22387
0,mp-558226
0,mp-1246818
0,mp-558958
0,mp-530567
0,mp-554540
0,mp-18988
0,mp-1210070
0,mp-758315
0,mp-22046
0,mp-1204057
0,mp-1212567
0,mp-1209514
0,mp-1228540
0,mp-685444
0,mp-626337
0,mp-530473
0,mp-567532
0,mp-1245303
0,mp-620609
0,mp-685232
0,mp-540622
0,mp-1097016
0,mp-1224944
0,mp-1190769
0,mp-1217537
0,mp-32570
0,mp-1245164
0,mp-1210265
0,mp-779008
0,mp-760815
0,mp-757825
0,mp-776036
0,mp-684887
0,mp-560890
0,mp-36484
0,mp-29687
0,mp-1191285
0,mp-1245287
0,mp-686465
0,mp-1204859
0,mp-1198592
0,mp-1244944
0,mp-1195558
0,mp-530347
0,mp-707786
0,mp-1203446
0,mp-1244887
0,mp-680434
0,mp-1182823
0,mp-1204440
0,mp-570602
0,mp-772965
0,mp-571123
0,mp-706599
0,mp-1173824
0,mp-1177872
0,mp-1225371
0,mp-531530
0,mp-1213550
0,mp-558119
0,mp-1190685
0,mp-1199277
0,mp-626241
0,mp-33255
0,mp-1245108
0,mp-1014318
0,mp-1179416
0,mp-560190
0,mp-1244898
0,mp-2750150
0,mp-1210337
0,mp-1245320
0,mp-1183036
0,mp-675363
0,mp-555948
0,mp-1245170
0,mp-626308
0,mp-8825
0,mp-1228730
0,mp-676411
0,mp-1246594
0,mp-1216007
0,mp-1179320
0,mp-556729
0,mp-1191355
0,mp-1217876
0,mp-1197629
0,mp-1197003
0,mp-638022
