cycle,material_id
0,mp-1214964
0,mp-581681
0,mp-1194550
0,mp-570266
0,mp-581814
0,mp-1202605
0,mp-772965
0,mp-557497
0,mp-15761
0,mp-30142
0,mp-568335
0,mp-1222177
0,mp-1216435
0,mp-1177487
0,mp-861842
0,mp-1217654
0,mp-773059
0,mp-1216773
0,mp-531963
0,mp-685970
0,mp-776610
0,mp-777481
0,mp-777731
0,mp-776782
0,mp-849229
0,mp-680085
0,mp-680087
0,mp-777883
0,mp-650015
0,mp-776332
0,mp-1215122
0,mp-1212579
0,mp-780534
0,mp-569822
0,mp-680240
0,mp-1183036
0,mp-1204348
0,mp-662570
0,mp-29968
0,mp-705042
0,mp-1204298
0,mp-568762
0,mp-568060
0,mp-680292
0,mp-1201084
0,mp-1203434
0,mp-1200705
0,mp-31229
0,mp-777618
0,mp-27531
0,mp-1042545
0,mp-1214333
0,mp-1215110
0,mp-1338829
0,mp-776036
0,mp-30935
0,mp-766653
0,mp-1173824
0,mp-1120785
0,mp-765235
0,mp-1198098
0,mp-674964
0,mp-1204832
0,mp-1176738
0,mp-698617
0,mp-568251
0,mp-686465
0,mp-530514
0,mp-531223
0,mp-760021
0,mp-685184
0,mp-1179303
0,mp-645962
0,mp-651409
0,mp-867053
0,mp-1215064
0,mp-561374
0,mp-1019597
0,mp-1244945
0,mp-649080
0,mp-772962
0,mp-504259
0,mp-764647
0,mp-1182606
0,mp-567526
0,mp-1245027
0,mp-504406
0,mp-1244935
0,mp-1245178
0,mp-1245116
0,mp-560875
0,mp-1245203
0,mp-705008
0,mp-557372
0,mp-1245099
0,mp-560265
0,mp-1245011
0,mp-27102
0,mp-1245119
0,mp-1245318
0,mp-1244948
0,mp-570393
0,mp-675363
0,mp-684657
0,mp-768654
0,mp-568593
0,mp-849718
0,mp-849730
0,mp-1245134
0,mp-1245321
0,mp-1245308
0,mp-698762
0,mp-1173848
0,mp-1173426
0,mp-685089
0,mp-1338404
0,mp-705665
0,mp-530449
0,mp-532028
0,mp-531132
0,mp-685430
0,mp-774217
0,mp-757603
0,mp-722237
0,mp-542300
0,mp-1196561
0,mp-1229024
0,mp-1202817
0,mp-570025
0,mp-1194548
0,mp-554873
0,mp-555589
0,mp-562099
0,mp-560587
0,mp-608080
0,mp-1204598
0,mp-1194759
0,mp-685446
0,mp-1203605
0,mp-574458
0,mp-1214980
0,mp-585202
0,mp-1196555
0,mp-1217602
0,mp-647729
0,mp-29926
0,mp-532020
0,mp-765020
0,mp-1195558
0,mp-1247878
0,mp-28092
0,mp-1247922
0,mp-676545
0,mp-559631
0,mp-1221177
0,mp-30783
0,mp-779727
0,mp-779024
0,mp-778999
0,mp-676763
0,mp-1225049
0,mp-758800
0,mp-851576
0,mp-773104
0,mp-685490
0,mp-1222239
0,mp-684726
0,mp-684860
0,mp-646895
0,mp-28892
0,mp-560336
0,mp-555521
0,mp-570193
0,mp-600022
0,mp-553945
0,mp-557894
0,mp-600084
0,mp-1248957
0,mp-709098
0,mp-1201186
0,mp-600098
0,mp-600024
0,mp-554755
0,mp-1195877
0,mp-667368
0,mp-1201012
0,mp-613569
0,mp-1196036
0,mp-556214
0,mp-582813
0,mp-1201738
0,mp-1223430
0,mp-569405
0,mp-568546
0,mp-760014
0,mp-1016048
0,mp-706630
0,mp-1199460
0,mp-726426
0,mp-1183033
0,mp-600085
0,mp-1096968
0,mp-1097018
0,mp-680683
0,mp-1096961
0,mp-27692
0,mp-641112
0,mp-778612
0,mp-1182789
0,mp-582182
0,mp-764826
0,mp-1203700
0,mp-679949
0,mp-683987
0,mp-28370
0,mp-581963
0,mp-1201287
0,mp-1204574
0,mp-1177528
0,mp-1094102
0,mp-757825
0,mp-1099575
0,mp-1203808
0,mp-685444
0,mp-1196569
0,mp-675428
0,mp-686160
0,mp-580799
0,mp-1227984
0,mp-831269
0,mp-759031
0,mp-773884
0,mp-764992
0,mp-766994
0,mp-532510
0,mp-581967
0,mp-685375
0,mp-530644
0,mp-532477
0,mp-1204859
0,mp-560756
0,mp-704488
0,mp-31499
0,mp-704406
0,mp-1173621
0,mp-1173610
0,mp-1245158
0,mp-1245145
0,mp-1244960
0,mp-1244980
0,mp-1245316
0,mp-1199941
0,mp-1245121
0,mp-1245194
0,mp-1245070
0,mp-1245236
0,mp-1245034
0,mp-1245122
0,mp-1244989
0,mp-1245199
0,mp-1245220
0,mp-1244922
0,mp-1245169
0,mp-1245238
0,mp-1245062
0,mp-1245216
0,mp-1245296
0,mp-1245136
0,mp-1245222
0,mp-1245248
0,mp-1244969
0,mp-1245246
0,mp-1245213
0,mp-1245201
0,mp-1245280
0,mp-1245004
0,mp-1245197
0,mp-1245035
0,mp-1244974
0,mp-1244936
0,mp-1245322
0,mp-1244890
0,mp-1195933
0,mp-579861
0,mp-1245010
0,mp-28684
0,mp-1195582
0,mp-1244877
0,mp-1245146
0,mp-1245217
0,mp-1245108
0,mp-1245125
0,mp-1244895
0,mp-1244953
0,mp-1245270
0,mp-561194
0,mp-1245266
0,mp-1245093
0,mp-1245293
0,mp-1245212
0,mp-1244987
0,mp-1245067
0,mp-1245301
0,mp-1244872
0,mp-1245184
0,mp-1245057
0,mp-1245307
0,mp-1245129
0,mp-1245274
0,mp-1245228
0,mp-1244999
0,mp-1245106
0,mp-1245326
0,mp-1208498
0,mp-1245314
0,mp-1245044
0,mp-1244917
0,mp-1244966
0,mp-1245002
0,mp-1245095
0,mp-1245074
0,mp-1245046
0,mp-773116
0,mp-1245286
0,mp-1245297
0,mp-1244934
0,mp-1245295
0,mp-1244995
0,mp-1244903
0,mp-1245172
0,mp-1245069
0,mp-1245041
0,mp-1245132
0,mp-1245188
0,mp-557189
0,mp-1244919
0,mp-1245242
0,mp-1245150
0,mp-1245165
0,mp-1244998
0,mp-1244916
0,mp-1245181
0,mp-1245065
0,mp-1245244
0,mp-1244896
0,mp-1244884
0,mp-1244975
0,mp-1245037
0,mp-1244990
0,mp-1244984
0,mp-1245258
0,mp-1245191
0,mp-1244963
0,mp-1245130
0,mp-1245080
0,mp-1245323
0,mp-556383
0,mp-1211117
0,mp-1244906
0,mp-1244929
0,mp-1245237
0,mp-1245182
0,mp-1244930
0,mp-1245262
0,mp-1245268
0,mp-1245043
0,mp-1244970
0,mp-1244947
0,mp-1245023
0,mp-1244981
0,mp-1245183
0,mp-1244997
0,mp-1244918
0,mp-1245196
0,mp-1245081
0,mp-1244898
0,mp-1245173
0,mp-1244874
0,mp-1244994
0,mp-1244868
0,mp-1245111
0,mp-1244878
0,mp-1244887
0,mp-1244909
0,mp-1245024
0,mp-1245164
0,mp-568318
0,mp-1245063
0,mp-1245251
0,mp-1244892
0,mp-1244982
0,mp-1244928
0,mp-1245265
0,mp-1245055
