cycle,material_id
0,mp-684697
0,mp-1197843
0,mp-772063
0,mp-1182789
0,mp-1195933
0,mp-757825
0,mp-1179315
0,mp-762058
0,mp-772869
0,mp-1143521
0,mp-560572
0,mp-1244877
0,mp-28370
0,mp-27473
0,mp-684943
0,mp-778001
0,mp-4661
0,mp-761148
0,mp-569348
0,mp-1196268
0,mp-1327980
0,mp-1225780
0,mp-560708
0,mp-778387
0,mp-18280
0,mp-1265576
0,mp-1201561
0,mp-1245237
0,mp-727023
0,mp-1252764
0,mp-560756
0,mp-1244897
0,mp-581173
0,mp-4138
0,mp-1220932
0,mp-1244878
0,mp-1209442
0,mp-1216384
0,mp-1244930
0,mp-777167
0,mp-561301
0,mp-1225850
0,mp-561194
0,mp-653554
0,mp-568318
0,mp-1217131
0,mp-29330
0,mp-558366
0,mp-1181233
0,mp-541846
0,mp-1198459
0,mp-571125
0,mp-570534
0,mp-625807
0,mp-1173866
0,mp-583476
0,mp-1245308
0,mp-1202823
0,mp-685079
0,mp-1200540
0,mp-1173855
0,mp-680451
0,mp-1196310
0,mp-772220
0,mp-1210868
0,mp-1200484
0,mp-1101130
0,mp-1198466
0,mp-556262
0,mp-1245321
0,mp-792780
0,mp-765584
0,mp-2374583
0,mp-556464
0,mp-569237
0,mp-768654
0,mp-627640
0,mp-287
0,mp-780060
0,mp-604209
0,mp-14679
0,mp-11684
0,mp-556584
0,mp-1205530
0,mp-1222115
0,mp-779874
0,mp-680178
0,mp-1244868
0,mp-504259
0,mp-5732
0,mp-1245220
0,mp-1200162
0,mp-1244888
0,mp-777292
0,mp-698617
0,mp-532526
0,mp-10771
0,mp-675681
0,mp-1217537
0,mp-862671
0,mp-1209457
0,mp-3347217
0,mp-1203700
0,mp-557264
0,mp-694318
0,mp-1173540
0,mp-557933
0,mp-1244909
0,mp-731827
0,mp-558133
0,mp-1197387
0,mp-685308
0,mp-650929
0,mp-625788
0,mp-768986
0,mp-24383
0,mp-768378
0,mp-3859
0,mp-1216614
0,mp-573150
0,mp-780409
0,mp-1212012
0,mp-779737
0,mp-3615
0,mp-559796
0,mp-755009
0,mp-19068
0,mp-679
0,mp-29968
0,mp-3285
0,mp-1197107
0,mp-772798
0,mp-17906
0,mp-647169
0,mp-1173258
0,mp-161
0,mp-554899
0,mp-696195
0,mp-554243
0,mp-625103
0,mp-1199594
0,mp-779264
0,mp-4674
0,mp-555428
0,mp-556423
0,mp-600071
0,mp-1246589
0,mp-1173573
0,mp-28548
0,mp-683918
0,mp-766359
0,mp-29888
0,mp-1200015
0,mp-11711
0,mp-768503
0,mp-1213341
0,mp-677371
0,mp-555355
0,mp-18157
0,mp-722623
0,mp-569841
0,mp-759763
0,mp-7423
0,mp-703459
0,mp-531409
0,mp-3269
0,mp-684923
0,mp-676694
0,mp-627944
0,mp-1244898
0,mp-684652
0,mp-1197106
0,mp-1200737
0,mp-1096961
0,mp-752706
0,mp-1196659
0,mp-1209397
0,mp-1019741
0,mp-1201610
0,mp-581919
0,mp-622640
0,mp-704325
0,mp-1218531
0,mp-769005
0,mp-530379
0,mp-726074
0,mp-1019377
0,mp-734797
0,mp-600049
0,mp-1208108
0,mp-675797
0,mp-685442
0,mp-1204253
0,mp-531572
0,mp-556654
0,mp-25301
0,mp-600055
0,mp-1202088
0,mp-554767
0,mp-1201084
0,mp-1188188
0,mp-27483
0,mp-554988
0,mp-1212141
0,mp-14999
0,mp-639512
0,mp-1203966
0,mp-28684
0,mp-29446
0,mp-37267
